id	sentence	word	index	complexity	source	set
4135	罗蒙诺索夫院士浮动核能发电厂长约、宽，船体重量达21500吨、并有69个人员来操作	院士	6	0.2583333333333333	wiki	train
4674	选举委员会表示在一些无法确定结果的站点重复投票，从而有效推迟了最终结果的公布	选举	1	0.2166666666666666	wiki	train
4559	1958年7月，撤销平乐专区，贺县改属梧州专区	专区	13	0.3083333333333333	wiki	train
3568	在基督教历史中，监督（英语：Presbyter）是指一类教会社团中管理职务或阶级。	监督	9	0.45	wiki	test
6614	后来在拍摄电视剧《我的阿勒泰》时，于适提前6个月到阿勒泰学习哈萨克语并做了这部戏的骑射指导，给剧组驯马，将马调教成骑射马	射马	59	0.5666666666666668	wiki	train
5165	板块缝合处，非潜没板块从洋壳上刮下来的残块，称为仰冲（obducte）. 因而洋壳的少量碎块蛇绿岩被保留在陆地上，这提供了对洋壳与俯冲带的宝贵的研究线索	蛇绿岩	47	0.7083333333333334	wiki	train
5492	为表示官方关注抗议活动的力度，革命卫队指挥官穆罕默德·阿里·贾法里少将说，他派遣部队去哈马丹，伊斯法罕和洛雷斯坦省解决新的示威煽动	派遣	39	0.225	wiki	train
4096	整个UPS涉及诸多控制节点，当这些控制节点都处于正常状态时，细胞内各种蛋白质的分解以保证机体各项功能高效发挥为原则，始终维持在一个动态的平衡状态之中	保证	43	0.2583333333333333	wiki	train
6706	他的愉悦逐渐褪去，并在电梯里和一位女士无理争吵，原因是他认为对方“鬼鬼祟祟的”在看他的脚	无理	20	0.3416666666666666	wiki	train
4298	但氮-13的半衰期只有9.965分钟，因此医院需要配备回旋加速器才能完成这种诊断	医院	22	0.2083333333333333	wiki	train
3572	制度塑造、稳定和指导个人、团体和社区的社会行为和行动，从而使互动中的其他参与者可以预期结果	制度	1	0.3	wiki	train
6899	2006年因高龄原因辞去日本共产党中央委员会议长之职，现任日本共产党中央委员会附属社会科学研究所所长	科学研究	44	0.2916666666666667	wiki	train
4277	北通镇，是下辖的一个乡镇级行政单位	单位	16	0.225	wiki	train
6719	霞石是科拉半岛磷灰石开采的副产品，已在陶瓷、皮革、橡胶、纺织、木材和石油工业中得到广泛应用，它可用作涂料、塑料和泡沫橡胶的填料，并已被研究作为炼铝产业中铝土矿的替代品	木材	32	0.2083333333333333	wiki	val
5953	国家微电子材料与元器件微分析中心	微分	12	0.7083333333333334	wiki	train
4586	2019年，洛代沃境内共有各类住房4,248套，其中44.2%为独立式居民区，55.0%为集中式居民区	独立	33	0.225	wiki	train
4464	2022年5月27日，深圳港引航站与香港领港会有限公司又共同签署了《大鹏湾水域引航合作操作协议》，就两地引航申请及调度安排等具体事项达成共识：通过深港引水员资格互认，使得深圳引航员和香港领港员均可独立引导船只进出盐田港	引水员	76	0.4833333333333334	wiki	train
4105	《基于区域创新网络的天津市产业结构优化与升级对策研究》（2017年，经济科学出版社）	升级	21	0.2083333333333333	wiki	train
4161	新笛（无膜笛，横箫，十一孔笛）是没有膜孔的笛，是近代民族乐团的产物，在乐队中起著协调的作用	作用	44	0.2083333333333333	wiki	train
5973	来华耶稣会传教士 (明朝)	传教士	6	0.2583333333333333	wiki	train
4175	他嫉妒等景点洛伊丝在她的生活，这导致了极端情况下的态度，比如在海洋世界他袭击吻洛伊丝的鲸鱼	袭击	37	0.3166666666666666	wiki	val
6032	长安公园及人民广场总面积约380亩，人民广场占地面积145.5亩，燕春花园占地9.8亩，公园共有水面70亩，花卉、树木总计两百余种、7.8万余株，绿化覆盖率为90%，年游客量450万余人次	花园	36	0.2083333333333333	wiki	val
4505	生长的草本植物包括紫云英、鹅冠草、滨草等	生长	1	0.2083333333333333	wiki	train
6860	魏王酒是安徽亳州出产的一种白酒，亳州当地酿酒历史悠久，最早有文字记载的乃东汉时的“九酝酒”，后由曹操向汉献帝进贡	记载	33	0.2583333333333333	wiki	train
4146	博洛尼亚指出，当代儿童电视节目大多不会出现母乳哺育的画面，但《母亲节》打破常规、影响积极，用事实证明“该主题非常适合20年前的儿童节目”	出现	20	0.2083333333333333	wiki	train
5893	12月16日是达特茅斯最后期限的最后一天，大约7000人聚集在老南聚会所周围	聚集	29	0.1999999999999999	wiki	train
4806	不论场景出口就引用名言的情形经常出现，很能调节气氛	情形	13	0.2666666666666666	wiki	train
5373	在这个系列中，充电接口被移至手表背部并增加了数据通信功能，但为了防水性能，和上一代产品一样采用了磁力吸附式接口	防水	33	0.2083333333333333	wiki	train
4625	个人兴趣、尊严、思想自由、人与人之间的容忍和无暴力相处等，都是人文主义内涵范畴	兴趣	3	0.2083333333333333	wiki	val
6233	郭亮李灿英夫妻合葬墓于1957年3月竣工，现为湖南省重点文物保护单位	竣工	19	0.2583333333333333	wiki	train
4263	房屋署曾于1983到84年间，为所有楼龄超过5年的公屋进行全面勘查，发觉有不少大厦的石屎强度均未达标准，当中有26座大厦更低至不能接受的地步，并有即时倒塌危险，这些“问题公屋”需尽快清拆，葵青区屋邨是“问题公屋”的重灾区之一，该邨的第18及20座被列入“26座问题公屋”名单当中，因此需于1990年前拆卸	全面	30	0.2083333333333333	wiki	val
4309	受2019冠状病毒病疫情影响的电影	病毒	8	0.2083333333333333	wiki	train
6496	铁之助逃过官军的包围，在3个月后到达日野佐藤彦五郎（岁三的姐夫）家	官军	6	0.325	wiki	val
5352	杜肯在第二次布尔战争期间与布尔人并肩作战，其后在两次世界大战中担任德国的秘密特工首领	作战	19	0.2166666666666666	wiki	train
4195	1984年时曾为峨眉电影制片厂的电影《卓文君与司马相如》配乐	电影	11	0.2083333333333333	wiki	train
5634	但是由于太晚，厨房已关闭，阿列克斯于是想给他买一个鸡肉卷饼，但便利店也关门了	便利店	32	0.1999999999999999	wiki	train
5145	孢粉形类是被有机物包围的微化石，像孢子、花粉和藻类	孢子	18	0.3583333333333333	wiki	train
5126	研究人员Lohmann（2009年）指出，排放交易计划产生新的不确定性和风险，这些不确定性和风险经由把衍生性金融商品商品化，而创造一个新的投机市场	衍生	52	0.45	wiki	train
6859	《史记·五帝本纪》记载，黄帝东至于海，登丸山及岱宗	记载	10	0.2083333333333333	wiki	train
5490	广场两侧摆放了56根印有中华各民族服饰的民族团结柱，人民英雄纪念碑前如往年国庆一样摆放了孙中山的画像，并且在两侧安放了大型发光二极管显示屏	广场	1	0.1999999999999999	wiki	val
6537	离开北京时，他顺路考察了守卫北京入口的大沽口	顺路	8	0.2083333333333333	wiki	train
6192	伊纳河是波兰的河流，位于该国西北部，属于奥得河的右支流，河道全长129公里，流域面积2,189平方公里，河畔城镇有因斯科、戈莱纽夫和什切青旧城	流域	39	0.2083333333333333	wiki	train
6278	民国四年（1915年）夏，王樾应陕西省政务厅厅长杨开甲（安康举人）的邀请，来到西安八家巷行医	行医	45	0.2749999999999999	wiki	train
6256	宏大的吴哥窟屹立不倒，达数百年之久，见证了古高棉技师们的高超技术	宏大	1	0.2499999999999999	wiki	train
6173	2022年7月12日，该总领事馆在重庆环球金融中心正式开馆	开馆	28	0.2083333333333333	wiki	train
4489	正祭台上的瓜达露佩圣母像是一位墨西哥神父在1880年献给教宗良十三世，1929年又由庇护十一世送给墨西哥修女	圣母	10	0.2499999999999999	wiki	train
4925	然而1922年签订华盛顿海军条约时，此舰尚未完成舰体工程，但因协定因素而于1922年2月5日停工待后续处份；1923年11月19日，根据条约中规定允许日本将两艘停建战舰舰体用于改建成航空母舰，因此决定将2艘尚未完工的天城级改造成航空母舰，这项决议在1924年告知条约签署国	允许	74	0.2166666666666666	wiki	train
4202	“革命”的原因是为了统一，FFmpeg社区分裂的情况严重到他们已经看不下去了	统一	11	0.2083333333333333	wiki	test
4042	“杨永信网络成瘾戒治中心”主任杨永信透过电击来治疗青少年网络成瘾引起争议，且发生有孩子皮肤被电焦事件	治疗	24	0.2083333333333333	wiki	train
6393	本作主角，游戏中可更改名字	名字	12	0.1999999999999999	wiki	test
6919	博物馆礼品店的历史书籍销售量创历史新高	销售量	12	0.1999999999999999	wiki	test
5705	此件铜啄为仪仗兵器，啄刺细尖，扁圆銎横于啄体形成“丁”字，銎饰细密的云纹、太阳纹、雷纹、锯齿纹等	锯齿	45	0.3499999999999999	wiki	train
6063	2015年，芯原控股 全股份收购了 图芯技术	股份	13	0.2666666666666666	wiki	val
6033	莫代尔河自西向东流经市区北部，两岸开辟有绿地及花园，该河是莱茵河的左岸支流	花园	24	0.1999999999999999	wiki	train
4496	再往上，是14世纪中叶的雕塑“宝座上的圣母与圣徒”	圣母	20	0.2499999999999999	wiki	train
6593	此后司马昭愈发控制皇室，亲自率军平定诸葛诞之乱时挟持曹髦和郭太后一同出征	挟持	25	0.3999999999999999	wiki	train
5132	如横扫千军和多数受其影响而衍生的作品（如Kernel Panic）；另外还有Globulation 2等特意弱化微操作的游戏	衍生	14	0.3166666666666666	wiki	val
6620	曾任中共中央办公厅秘书	办公厅	7	0.2499999999999999	wiki	train
5772	然而，这些左翼共产主义者的观点在一定程度上被工人反对派继承，这个派别一直存在至1922年	继承	28	0.2499999999999999	wiki	train
4314	西雅图官方称没有证据显示反法西斯组织掌控了自治区本身	官方	4	0.2166666666666666	wiki	train
4098	不同国家The Voice的规则会有所不同，但是都有一个共同的特点：选手选择一首歌曲演唱，评选期间评委都背对选手（不看选手外表只听声音），在歌曲演唱结束前如果有评委选择按下按钮则选手成功晋级；当有多位评委选择该选手时，评委（导师）选择权就转移到了选手的手上	歌曲	41	0.1999999999999999	wiki	train
4605	虽然宪法修正案的许多提议都已在国会的委员会中进行协商，但根据宪法第五条的规定，最终定稿在两院都以三分之二多数通过后，还需要四分之三的州通过才能生效	提议	11	0.2166666666666666	wiki	train
6392	当时史洛夫学校里一位同学给他取名为“积奇（Jackie）”，后来当他于电影推出时，电影制片人坚持让他用这个名字	名字	54	0.1999999999999999	wiki	train
4646	尼罗河于1967年至1968年担任悉尼比利格雷厄姆十字军的助理主任	担任	16	0.2583333333333333	wiki	test
4198	1923年（民国12年），金州农业学堂成立，卢元善任教员	农业	16	0.2583333333333333	wiki	train
6640	1958年夏，陈铎在上海结束高考，随后“抱着试试看的心情”参加了中央广播电视实验剧团在上海的招生面试	高考	15	0.2083333333333333	wiki	train
5012	你的眼睛若亮了，全身就光明；你的眼睛若昏花，全身就黑暗	光明	12	0.2666666666666666	wiki	test
5573	考根表示：“写出《今天》的次日，我的经纪人听了这首歌，他说‘会火’	经纪	19	0.3916666666666666	wiki	train
4875	梅津一生没留下什么日记和手记，只在病床上留下了纸片，上面写着“幽窗无历日”	日记	10	0.2083333333333333	wiki	test
5332	该陨坑中心月面坐标为，直径49.37公里，深度约2.34公里	陨坑	2	0.3916666666666666	wiki	train
6353	一名女士在美国亚利桑那州利奇菲尔德公园市一家动物园内自拍时跨过分隔游客和动物的障碍物并误闯美洲豹生态区，最后被一只美洲豹袭击受伤	分隔	32	0.2166666666666666	wiki	test
6293	分布于日本、澳大利亚、菲律宾、丹老群岛、安达曼、波斯湾、南非、台湾以及中国大陆的广东等地，生活环境为海水，主要栖息于水深35-150米沙质海底	群岛	18	0.2499999999999999	wiki	train
6881	指挥官十字星级波兰复兴勋章获得者	指挥	1	0.2583333333333333	wiki	train
4125	气象学界此前八十年里一直认为本季只有四个热带气旋，但经2010年的重新分析后认定最后一场风暴实际上是两个气旋	实际	47	0.2083333333333333	wiki	train
5125	与机械结合则衍生出机械材料，与电子结合则衍生出电子材料，与土木建筑结合则衍生出结构材料，与生物学结合则衍生出生物材料等等	衍生	7	0.2749999999999999	wiki	train
4951	认为化缘、布施皆应随缘，不应该特选布施	布施	6	0.6083333333333333	wiki	train
6474	即使有幸能进入射程范围，发射后的樱花11型由于飞行速度太高，实在难以控制，几无机动性可言	可言	43	0.3666666666666667	wiki	train
4065	例如，她在《屋内有肉豆蔻吗》一书中介绍了“烧焦奶油”的制作方法	制作	28	0.1999999999999999	wiki	train
4228	截至2022年12月，蓝色巴西航空所拥有的机队组成如下：	截至	1	0.1999999999999999	wiki	train
4267	本属原还包含细趾虎属（Tenuidactylus）、隆趾虎属（Altiphylax）和中趾虎属（Mediodactylus），现在这三个属均为有效的独立属	有效	72	0.3833333333333333	wiki	train
4992	2017年初，澳大利亚广播公司开设了ABC中文新闻网站，以简体中文和普通话的形式向澳大利亚华人社区和全球华人提供新闻资讯	华人	46	0.1999999999999999	wiki	train
6154	挑战者的基础武器为小飞刀	飞刀	11	0.3	wiki	val
4297	2018年4月，第十四世达赖喇嘛向记者表示，历史上有过在藏传佛教内一个僧侣拥有多个转世化身的例子	记者	18	0.2083333333333333	wiki	train
4157	作为鲁道夫二世门下的学术圈成员，他被一些专家认为是化学界先驱及氧的发现者，比拉瓦锡提前了一个半多世纪	提前	42	0.2083333333333333	wiki	train
5714	此后该农场增加了开荒和插秧面积，并开办了饲养鸡、鸭、猪、牛、兔等副业	饲养	21	0.1999999999999999	wiki	test
6533	而原著中警长一开始对兰博没有恶意，而是巡逻期间顺路请后者上车送他一程	顺路	24	0.2166666666666666	wiki	train
4128	此前英国首相府宣布，中国赴英游客的签证有效期，自2016年起将由半年增至两年，并计划推出十年期多次入境签证，此举将推动英国经济发展	发展	64	0.2166666666666666	wiki	train
6077	1923年春，驻扎惠州的杨坤如称脱离粤系，被孙中山改编为警备军第二师，得到孙中山致电嘉奖	警备	29	0.3083333333333333	wiki	train
6020	公安部长、国家科委副主任、劳动部长，海南省委书记兼海南省长	公安	1	0.2083333333333333	wiki	train
4045	他曾代表捷克斯洛伐克国家队参加1948年冬季奥林匹克运动会冰球比赛，获得一枚银牌	代表	3	0.25	wiki	train
4329	1月9日，《人民日报》转载此前《文汇报》发表的《急告全市人民书》，更名为《告上海全市人民书》，并加《编者按》传达了毛泽东的意见	意见	62	0.225	wiki	train
5653	1959年：法国马尔帕塞拱坝发生坍塌，酿成423人死亡事故	坍塌	17	0.2166666666666666	wiki	train
4229	1790年，为了确立一种能被广泛接受的度量定义标准，国民制宪议会要求法国科学院引进一新的测量单位	标准	24	0.2166666666666666	wiki	train
5437	故障分析，又称为故障诊断，是指为了确定故障原因以及如何防止其再次发生而收集和分析数据的过程	故障	1	0.2166666666666666	wiki	test
4020	乘客可以在12分钟的车程中欣赏到市中心以及超过20公里（12英里）的周边地区，包括吉隆坡塔、和双峰塔等地的360度全景视图	乘客	1	0.2083333333333333	wiki	test
4364	1954年下半年，经过全校师生的共同努力，学校由萃英门旧址迁入兰工坪新址	旧址	28	0.225	wiki	train
4275	为此，阮富仲在2016年初签发了关于补充越共中央反贪反腐指导委员会（反腐委）成员的决定，形成以阮富仲为主任、横跨党政军群、包括越共中央政治局委员的联席机构	机构	76	0.35	wiki	train
4976	一名10岁和一名12岁非洲男童命丧车轮	男童	14	0.1999999999999999	wiki	val
2903	别忘了sars可花了好几个月才搞清楚病原体，难道在那之前我们就不防控这种疾病了？	忘	2	0.1999999999999999	weibo_covid	val
839	1992年——中国运动员在巴塞罗那奥运会取得巨大突破。	取得	21	0.1999999999999999	weibo_olympics	train
1172	问题是，面对变化我们能不能加快脚步，及时跟上。	脚步	16	0.2499999999999999	people's daily	val
3173	如果国家整体腐败，即便换成选举制也一样会腐败。	换	12	0.2142857142857142	weibo_gov	train
903	荒碱地承包给农户经营，农户每年都向集体交纳一定数额的承包费，增加了集体经济收入，成为乡镇财政收入的重要支柱。	增加	31	0.1999999999999999	people's daily	train
1187	8.对此，建议应该放宽业主委员会的成立条件，尽快让小区业主掌控小区治理的主动权。	委员会	14	0.2499999999999999	weibo_covid	test
378	布里斯一生从未表现出对浪漫或爱情的需求，也几乎从未在人们面前表现过伤心或沮丧。	人们	27	0.2071428571428571	weibo_gtypes	train
7	非奥运会竞赛项目与非奥运动项目可是两回事！	是	17	0.3285714285714285	weibo_olympics	test
2647	如果演员是在两个人抬的一根圆杠上做这一个动作，就要引起人的注意了。	注意	30	0.2428571428571428	people's daily	train
2015	更多你关心的问题，听中国疾控中心副主任冯子健解答～	关心	4	0.2071428571428571	weibo_covid	train
1203	北京市新冠肺炎疫情防控工作领导小组召开第二十五次会议 北京市新冠肺炎疫情防控工作领导小组召开第二十五次会议	召开	18	0.2071428571428571	weibo_covid	test
1534	最高人民法院1988年《关于贯彻执行〈中华人民共和国民法通则〉若干问题的意见》中规定，国家机关不能担任保证人。	规定	41	0.2375	people's daily	train
460	新年快乐生日快乐好好学习天天向上早日脱离寂寞海洋～	学习	11	0.3125	weibo_gtypes	val
2004	黄金海称，最终效果如何，需通过后续动物实验及人体实验才能证明。	才能	27	0.34375	weibo_covid	train
3059	家里的药箱每年都能整理出过期药品，遂于今年打扫卫生时跟老弟交代说：以后记得跟你老婆说打扫卫生记得检查药品是否过期。	是否	53	0.275	weibo_gtypes	val
1821	国家体育总局局长刘鹏当天作出批示，表示深切哀悼。	作出	13	0.25	weibo_olympics	train
2960	开封县周密安排，实施“形象工程”建设，提出深化职业道德、社会公德、家庭美德教育，塑造包括行业、公仆和市民的良好形象。	良好	54	0.20625	people's daily	test
2811	但他们当时的政治态度、学术思想显然是并不一致的。	态度	9	0.28125	people's daily	val
1352	此后，大家进行了提问与讨论，气氛十分活跃，很有意思、很有价值。	大家	4	0.26875	weibo_covid	train
1569	难怪那么多人拼死也要考个公务员，就为了能在某党的权利范围内找个砸不破的饭碗。	范围	27	0.4125	weibo_olympics	train
1162	经过上述的2次倒闭清理之后，目前留下的网贷平台算是较为正规和有资金实力的。	实力	34	0.28125	weibo_covid	train
1537	歌手韩红在其微博发表《金陵十三钗》的观后感后，关注度迅速高涨，模仿作品纷至沓来	作品	34	0.26875	weibo_diaoyu	train
2549	你也快来表态吧	快	3	0.24375	weibo_gtypes	test
226	埃及外长穆萨1日在此间强调，阿拉伯国家和国际社会有责任拯救中东和平进程。	拯救	28	0.2749999999999999	people's daily	train
827	公安、司法机关应加大打击力度，充分保护经营者的民事请求权和获得赔偿权。	获得	30	0.3687499999999999	people's daily	train
1256	也许我妈说的对，我就是注定成为剩女的，我应该坦然面对！	面对	25	0.3062499999999999	weibo_gtypes	train
3480	同时检测的血液流变学结果还可作为判断病情和预后、判断手术治疗效果的参考指标。	预后	22	0.48125	bcc	train
498	双方一致认为，进一步推进两国间的睦邻友好合作符合两国人民的根本利益。	合作	21	0.26875	people's daily	train
2412	同时通知有关职能部门尽快赶赴现场解决。	赴	14	0.25	people's daily	test
473	政府将增加对一些生活必需品和进口商品的补贴。	生活	9	0.3062499999999999	people's daily	train
1015	各界迟迟没有出通告，老板和领导都各种催促开工，连学校也没有推迟的通知，目前还是2月9号开学！	学校	25	0.26875	weibo_covid	train
486	中国女篮能否进入前八名的关键两仗是对立陶宛、日本，特别是对日本队。	进入	7	0.25	people's daily	val
3479	减少其有丝分裂，抑制增殖	增殖	11	0.35625	bcc	train
246	病毒还没有消停，人人惶惑不安，我看，等清明之后再说还会迟了吗？	会	27	0.31875	weibo_covid	train
1978	相比之下，人们认为韩国队接下来要打荷兰、比利时，对手来得更强一些，取得6分的可能性几乎没有。	对手	25	0.24375	people's daily	val
3295	营业利润达795亿日元，较上一年同期下滑7.2%。	日元	10	0.26875	weibo_covid	train
2462	2020年2月最后一日 新冠肺炎尚未完结，张文宏医生说口罩还要戴到4月份，后天恢复正常通勤，口罩依然是个问题。	月份	35	0.26875	weibo_covid	test
2081	西班牙去年颁布新的电影法令，增加地方政府对国产电影的财政投入。	电影	10	0.275	people's daily	train
799	甘肃新增11例境外输入新冠肺炎，累计确诊病例102例甘肃新增11例境外输入新冠肺炎，累计确诊病例102例 来自@腾讯新闻	新闻	59	0.3374999999999999	weibo_covid	test
2432	。意大利总理孔特强调现阶段首要目标是控制疫情蔓延，不需颠覆生活但要有责任心。	责任	35	0.28125	weibo_covid	val
1384	日本《读卖新闻》同一天的报道称	报	13	0.35625	weibo_diaoyu	train
2522	可以排除是二次感染，因为出院的病人都在进行隔离，接触不到传染源	病人	16	0.26875	weibo_covid	test
1703	12月，金玉顺的作文内容全部是对韩国经济状况的分析、焦虑及对家庭、个人前途的考虑。	考虑	39	0.2375	people's daily	train
2417	他们的指责是过去冷战言论的翻版，是不愿承认当前世界新的现实。	现实	28	0.275	people's daily	train
2684	今天仙道哥发挥不错啊，后防线预计今天会失球，太放松了	预计	15	0.3125	weibo_gtypes	test
973	2012又将是一个奥运年，告别上届领我们为傲的北京奥运会之后，2012年的伦敦奥运会会给大家带来更多的期待。	带来	47	0.25	weibo_olympics	train
1765	哈拉弋拉科镇儿童防疫接种工作从一个侧面反映了墨西哥在这方面取得的成绩。	儿童	7	0.2428571428571428	people's daily	train
567	对于一个没落名族的猪人，实在是找不出秀自己的方式，纯属于无聊的苍蝇，拍不死，喜欢嗡嗡扰人	喜欢	39	0.3285714285714285	weibo_olympics	val
2122	本报开罗4月28日电记者朱梦魁报道：以色列总理内塔尼亚胡今天对埃及进行了短暂访问。	访问	39	0.2214285714285714	people's daily	train
1431	淋巴细胞比例上升，血氧饱和度、病毒载量等重点指标全面向好，临床体征和症状明显好转。	重点	21	0.2214285714285714	weibo_covid	train
2102	在米兰等城市，部分参展书商和出版社还请作家与读者见面，使购书者大增。	米兰	2	0.25	people's daily	val
2328	那些个高富帅，富二代，官二代为什么为有出现在我的世界里，那是因为，我是穷人，粗俗的穷人，没有利用价值的废人。	价值	49	0.2857142857142857	weibo_gtypes	val
779	1000多平方米的俱乐部，开展的项目还挺全：少儿乒乓球、体操、中老年健美体操、健身器械等。	开展	14	0.3571428571428571	people's daily	train
2752	他很认真地说，他热爱和平与劳动，不喜欢战争。	认真	3	0.2857142857142857	people's daily	train
571	看到一段很有意思的话---“剩女也为难... 作为新时代的一枚盛女，文能吟诗作对，武能上阵杀敌。	作为	24	0.25	weibo_gtypes	train
3191	自觉症状是瘙痒，有的人会奇痒无比，有的人则无痒的感觉，只是口干全身燥热，小腿前或关节部位皮肤增厚，常有裂纹。	症状	3	0.25	people's daily	train
2166	钟南山院士与哈佛大学合作成立新冠肺炎科研攻坚小组，期待好消息 黄河流域新闻速递的微博视频	黄河	32	0.2785714285714286	weibo_covid	val
452	政治自由最少，比如跟西方和现代化程度很高的其它非西方国家与地区比，言论游行和结党无法相提并论，国情特色！	地区	30	0.2571428571428572	weibo_gov	train
434	然而在投保之前，应了解清楚有关保险的基本常识和保险费率与银行利率的关系，以免盲目投保或出现投保后再退保的情况。	有关	14	0.2928571428571428	people's daily	train
3023	我们从山菊身上所感受到的那种特殊的质朴之美，亦可见出画家李乃蔚的审美理想和他在山菊身上的情绪投影。	感受	9	0.2214285714285714	people's daily	train
3498	随后用缝线将其四角固定在胃浆膜层上。	浆膜层	14	0.6071428571428571	bcc	train
1813	出院的时候，护士们还把自己刚发的粉色袜子送给老人穿，让她漂漂亮亮的离开。	离开	34	0.3642857142857142	weibo_covid	train
1212	尤其是，近两个月我们积累的防控经验、形成的社会配合度已经能够让我们更有效地应对之后的疫情挑战。	形成	19	0.3714285714285714	weibo_covid	train
2345	编者按：知识经济、信息经济越来越成为人们关注的焦点，成为深刻影响我们的社会生活，推动历史前进的力量。	焦点	24	0.2214285714285714	people's daily	train
3267	当然，让我们久久回味的更是亲情的伟大、爱情的力量。	爱情	20	0.2642857142857143	weibo_covid	train
372	本报讯日前，由北大中国传统文化研究中心主办的汉学研究国际会议在北京香山举行。	文化	14	0.2642857142857143	people's daily	train
3368	非常失望！	失望	3	0.25	weibo_olympics	train
459	面对新的形势和任务、新的机遇和挑战、新的情况和问题，必须加强学习，精通和掌握邓小平理论。	学习	31	0.2857142857142857	people's daily	train
2163	诗与文收入全集，采行的是初版本原则，这其实也是全集收文的标准。	原则	16	0.2928571428571428	people's daily	val
1133	抗击新型肺炎我们在行动#	抗击	1	0.2571428571428571	weibo_covid	train
2805	依据这部法律，以村委会直接选举为标志的村民自治制度在全国推广开来。	推广	29	0.3357142857142857	people's daily	test
2616	硬核教授张文宏精彩讲座，金句频出！	精彩	8	0.2571428571428572	weibo_covid	train
2538	彭真同志对我工作上的支持帮助，对我的家人的关心照顾，既真诚又细致。	家人	19	0.2428571428571428	people's daily	train
2740	而欧洲联合正是在成员国一步步地被剥夺了主权之后，获得质的飞跃，渐渐地向欧洲合众国的目标靠近。	成员	9	0.3285714285714285	people's daily	train
1744	这研究讨论，新能源版块明天应该和新基建并行一把。	讨论	4	0.3357142857142857	weibo_covid	train
778	基于前期临床机构所开展的临床研究，结果可以明确磷酸氯喹治疗新冠肺炎具有疗效。	开展	10	0.2571428571428572	weibo_covid	train
1485	】1月25日，父母带疑感染新冠病毒的孩子在马来西亚机场试图离境，被警方逮捕。	警方	34	0.25	weibo_covid	train
2905	我想我还没花痴到忘了自己是谁。	忘	9	0.2928571428571428	weibo_gtypes	train
3247	姆贝基说，“由于国家重建与民族和解未能取得预期效果，种族和经济状况仍然把南非分为黑白两种社会。”	效果	24	0.2857142857142857	people's daily	train
3231	北京道路省际客运全部停运	道路	3	0.3125	weibo_covid	train
116	早饭也吃不下，落荒而逃，从早到晚耳边不断地找个人嫁了的论调已经让我一刻都不想呆。	吃	4	0.20625	weibo_gtypes	train
2048	拥有103家足球俱乐部的阿根廷足球协会领导人表示执行法官的这项紧急决定。	拥有	1	0.21875	people's daily	train
2747	从标准化、按计划培养的教育模式向个性化、选择性培养的教育模式转变。	模式	14	0.25625	people's daily	train
1609	阿里巴巴淘小铺怎么加入团队？	加入	10	0.2071428571428571	weibo_covid	train
1899	早晨和爸妈去晋祠国宾馆吃早茶，遇到了北京奥运会开幕式副总导演、《千手观音》的总导演张继钢。	遇到	16	0.2142857142857142	weibo_olympics	train
2049	正所谓“女大不中留”，即便你才气过人，拥有倾城倾国的容貌，到最后，也仍是要嫁人的。	拥有	20	0.2857142857142857	weibo_gtypes	val
1477	因为长篇更多地是面对一个社会历史时期，一个时代，一个整体而发言。	时期	17	0.2571428571428571	people's daily	train
660	对于重症和危重症患者，建议各地到指定康复医疗机构接受呼吸康复治疗。	接受	25	0.3571428571428571	weibo_covid	val
1622	明确领导干部在兴起学习邓小平理论新高潮中所负的重大责任，进一步在学习和实践邓小平理论上发挥模范带头作用；	重大	24	0.2428571428571428	people's daily	train
997	过年了，回家的心情是又喜又怕，喜的是，忙了一年，终于可以回家了，怕的是，作为“剩女”，回家面对的压力是无法逃避的	无法	52	0.2571428571428571	weibo_gtypes	train
1033	商住小区物业，相对来说更加独立，与街道办关系不是很直接的上下级，执行政策方面可能有点无所谓的态度，不像村级组织那么坚决。	政策	35	0.25	weibo_covid	val
2852	淮河水污染引起了全国的高度重视。	重视	14	0.2571428571428571	people's daily	train
2259	由于预赛前两场得了6分，肯定出线，教练安排部分有黄牌在身的队员在第三场休战。	队员	30	0.4000000000000001	people's daily	train
2558	企业和个人在保险时不能只在花钱上“精打细算”，而更应着重于对风险的判断与承受上。	花	14	0.4	people's daily	train
480	日本金融改革使金融业进入合纵连横的加速度时期。	改革	5	0.2642857142857143	people's daily	train
3202	加时赛中国队开始领先4分，但匈牙利队依靠快攻再次将比分扳平。	扳平	28	0.4071428571428571	people's daily	train
3031	我觉得大陆也没有必要感到羞愧或者羡慕，不过是不同的政治体制罢了。	觉得	2	0.3214285714285714	weibo_gov	train
861	虽打了一个回合，各组的形势总的说并不复杂。	回合	6	0.3428571428571428	people's daily	test
875	对于一个没落名族的猪人，实在是找不出秀自己的方式，纯属于无聊的苍蝇，拍不死，喜欢嗡嗡扰人	方式	23	0.2928571428571428	weibo_olympics	train
179	在我看来，娱乐和体育一样都是在不断翻陈出新 历史也再不断的淘汰曾经所谓的辉煌 然而谁又能断言他们能成为经典呢？	成为	50	0.2499999999999999	weibo_olympics	train
1889	这明显是“粗暴地介入中国的内政”。	明显	2	0.3285714285714285	people's daily	train
3262	欧洲中央银行将在今年7月1日正式成立，欧元将于明年1月1日启动。	欧元	20	0.2142857142857142	people's daily	train
